35800,37918,36953,39379,37638,37124,36993,39604,36573,36164,37396,
36126,36135,37291,36350,37113,37321,35557,36688,35691,36011,35881,
36370,34786,37310,35836,36161,37110,36450,36097,35775,36592,35084,34721,36919,36854,36518,35394,34795,35601,36844,36227,36056,36795,36952,34954,34817,37543,35753,34082,36020,33702,35133,35199,36320,35242,35119,34575,36064,36707,35506,36767,35974,34464,34460,38017,35762,34584,34964,37750,36298,34920,36149,35389,36325,35945,35531,34004,35577,35360,35796,36722,36254,36795,34236,36627,36450,35471,36185,36436,38336,35851,35446,36698,36066,38259,35043,37382,35221,35283,35784,37029,36559,34810,35205,35883,37302,34344,37205,35881,35943,36800,36700,36171,36459,36580,36207,36578,36935,36869,36896,36114,36531,36214,36111,34749,35581,37105,35125,34748,35991,36180,34830,34845,37422,37001,35372,34578,37790,36365,35767,34413,32537,35144,35054,37988,36290,36839,37944,36224,36643,36986,35758,36516,35008,35232,34988,36386,36139,34088,37204,35116,35494,35604,34861,37583,35314,37520,36544,35892,35135,36604,35793,
36081,36131,36848,34131,34935,35997,35568,36032,36674,35957,35207,35024,34800,34900,35791,34996,34759,35394,34871,35217,35312,35703,35079,36236,34905,35745,34898,34184,34711,35243,33967,33454,35986,33382,35972,34358,34337,35952,36567,35403,36237,35105,33813,36718,35568,36508,34246,36197,34278,35170,35220,34312,35778,35031,35832,35767,34421,35283,36289,34100,35297,36925,34244,33665,33064,33558,35542,34860,33867,35153,34478,36299,34393,36224,35524,33249,36024,33495,35089,35355,35877,35382,35715,35959,34643,35679,36797,36354,34967,34764,34542,34763,35896,35593,36098,35229,36249,35778,33624,33582,36067,36636,34134,35776,35391,36133,35710,35734,36149,33818,35150,34314,34419,34323,33843,35819,35388,35711,36999,33910,36364,36540,35135,
36337,36382,37915,36019,39089,37532,38498,38809,36983,37099,37747,37290,38191,37324,36027,36255,34263,36314,36971,38004,35783,37889,37768,37120,38508,38871,37916,37077,38208,39199,38665,36351,35204,36880,37509,36351,
34484,35090,34238,37014,35309,34670,35479,33572,36295,33868,35040,36088,35907,36192,35114,36489,35141,35444,34603,36573,35468,36089,35347,35103,36472,34431,36431,34527,34774,34866,36398,34244,36128,35469,36004,35656,37699,35843,36002,34998,36058,36303,35556,37014,34525,37513,35263,35187,34860,36129,35917,36460,35048,34647,36201,34327,36911,35643,35910,36732,37423,35843,35706,35548,35455,34562,35895,34470,36279,36078,36555,36254,36239,35735,33501,36970,35209,34167,34423,37173,36860,33554,34576,35731,34457,33211,35123,34015,36701,36604,35179,35945,35513,35589,35026,36510,35020,37045,37856,35537,37185,34487,36155,36869,36035,36524,35229,36274,36032,34685,36325,35070,35345,36637,35485,35244,36772,33601,33476,35999,34675,34431,37491,36203,35508,35824,35521,33238,35645,36563,34630,34532,34446,34137,34487,34849,36320,33487,36342,35622,36201,33163,34873,34688,33130,35285,36603,36100,35499,36254,34799,35439,35309,36180,36495,36164,36233,34707,35516,35180,35857,35653,36304,36259,36717,36894,34835,35573,36142,35510,33654,36082,34606,35467,35256,36289,36535,33992,34336,35922,35954,34111,35410,36444,37428,35702,36718,35013,33816,34620,37431,36227,34828,35795,33585,36729,34996,37110,36231,36462,35367,34856,34088,37021,33133,35821,34630,35393,35448,33513,36666,34383,34810,35677,36697,34850,35160,35686,34790,33615,35482,35795,33002,34471,34088,35733,
34219,35049,35829,34741,35679,33895,34901,36241,35894,35605,34740,34243,36207,34613,36593,33930,35823,35239,34448,36396,35170,36188,35683,36449,35831,35618,34971,36345,34799,35936,34950,35495,34881,35821,34719,35761,34872,35774,36225,35156,34717,34225,36430,35750,34473,35662,34769,33901,33631,33961,35243,33875,35978,34594,34474,35983,35513,34351,35499,34560,36491,35127,35123,35118,35050,35920,35783,35347,35020,34838,36584,35757,35745,35542,35440,34412,34592,35779,35720,35347,35241,35316,33435,35848,35400,35064,35206,34936,35131,36613,35982,34747,35833,35798,34958,34258,35866,36259,33601,34426,35799,34863,34397,35598,35163,35531,35273,34987,36125,35364,33263,36285,32324,32709,33020,35302,35108,35424,33819,36366,35153,36375,34287,34055,34908,33100,34875,35826,35828,35077,34725,35043,34223,37015,34532,35337,35826,34240,36802,33737,36172,33947,33938,35635,32802,34430,33982,34794,35196,35426,34751,36257,32591,34520,35030,33104,35107,35422,34481,34584,34987,35294,34516,34921,35942,33347,35905,34208,35301,36689,35548,35680,34699,34990,35142,34135,34335,35071,36341,34060,35025,35153,34088,36359,34155,33955,34927,35034,35000,34906,34976,35906,34142,36142,34619,35194,34036,35469,35969,34736,35913,36319,34930,34756,34249,36155,35834,36171,34150,35115,36167,35409,34379,35618,34599,33816,35644,35906,36300,35052,34665,33869,34091,35814,33634,34687,34903,34690,35972,35625,34426,36428,34294,33829,33886,34802,34716,33017,36128,35353,34987,34822,
34024,34597,33084,33833,33194,33919,33198,34249,32938,33306,33288,
37429,38046,36531,35977,36876,36424,35586,38606,37050,38157,35418,34749,38313,37066,37414,35834,38193,36973,35033,34678,35276,35897,39767,35667,36306,37277,36344,36876,38197,37380,37519,37342,35881,37193,36075,37437,38168,36017,37212,35422,34754,35545,37872,37071,37342,36507,
34706,34162,35477,35261,34306,34655,34971,35876,34004,34410,34700,35171,34878,32971,33598,34302,33770,35470,33601,34743,34518,34316,33913,33710,33647,34776,33512,33419,34375,34132,35658,34626,35604,34447,34765,35194,35594,33593,34023,33194,33646,33469,35289,33251,35188,34166,34808,34196,33768,34228,34126,34137,35165,31180,35230,33348,34122,34618,34964,35340,34835,34220,34617,32973,35161,32311,34006,34463,32202,33849,35451,35032,35123,35280,35800,34086,35080,34878,34479,34026,34066,35677,32889,33158,34563,34184,33484,33040,33385,34254,34359,33280,34805,34783,34399,34819,33374,34831,35758,33071,34672,34612,34410,34336,33028,32246,34285,34360,34545,34757,33854,34615,34507,35156,33388,34995,34153,34316,35126,34155,34565,35525,35639,33605,33382,35879,35004,32154,33758,33565,34661,34053,33783,34470,35088,35124,34541,33276,34451,34172,34549,34298,35905,35345,34676,35286,34932,35477,33875,35234,35081,34137,34719,33990,35241,33796,33787,35435,34731,33836,33768,35948,34773,33044,34512,34403,34526,33929,35398,34339,35425,34383,34318,36435,33819,35838,34386,32699,34132,35524,34214,34495,35130,34568,34458,32868,34770,35194,32847,34854,35820,33238,34298,35223,32280,33692,35818,34261,34517,33350,34332,34335,34677,31011,34933,34602,34768,34387,33361,34898,34509,34685,35491,34549,35335,31710,33805,34188,32966,35202,33282,34523,35716,32483,34788,34129,34345,35809,34726,33868,34115,34234,34359,35497,33991,34413,34619,33193,35508,33105,32373,35322,34545,35055,34067,35693,34543,35226,33017,35878,35234,34427,35355,34963,33408,34652,32138,33330,34613,34773,34173,33476,32367,33190,34188,33801,34823,34586,34461,33496,33744,34112,33759,34596,35261,33873,35066,35462,35149,34398,34016,35098,34767,35482,34527,33805,33726,35129,33573,34941,34046,33433,33595,35407,34515,34856,34350,32603,36148,34132,33117,34196,34998,34717,34164,32924,35542,33994,34677,34354,32947,33244,34496,34928,34586,34398,34643,34210,34366,
33413,34513,33026,34516,33332,34199,34377,34003,34186,34398,33888,31790,34022,35259,33426,33254,33672,33812,34111,32723,35143,34400,33851,33508,34077,32473,33589,32760,34488,34214,34092,33440,33689,34457,34047,30952,32935,34664,33988,34110,34450,33470,34101,32970,33514,33725,32240,32679,32319,33211,34426,33575,33359,33962,34327,33610,34704,33782,34063,33401,33559,33202,34555,32356,
32273,32059,33050,31749,32608,32878,33007,32410,31808,31084,33012,32404,32342,32888,33303,32982,31839,31635,
36271,35013,35251,34295,36131,33946,33598,34886,35603,34231,34337,35597,33782,35065,34661,34459,33869,35930,35232,34406,33957,35056,33595,34615,32840,34701,35968,34234,34501,32692,35638,34982,
33457,32097,33296,32512,32319,33353,32267,32640,32756,30888,32090,32765,32698,33227,33182,32330,32702,33183,32277,33586,33482,31542,30740,32419,32586,31511,32843,32568,32766,31917,32826,31888,32444,32095,32489,31999,32686,32436,32496,32422,32330,32049,
27853,29513,28709,28206,28216,28632,28776,27496,28161,29596,28727,
27446,27546,27013,27567,27831,27318,27012,27854,27117,27109,
32268,31918,31827,32089,33272,30996,30905,31506,30298,31602,32268,31090,32589,
28127,28667,28834,28042,28045,29033,28602,27786,26976,27921,
25833,26655,26448,26173,25722,26141,25385,25977,26669,26273,
22556,22193,22948,21778,21838,21850,22433,22598,22727,22797,
