757.0106119907875,757.0106119907875,757.0106119907875,722.422704264175,722.422704264175,722.422704264175,722.422704264175,722.422704264175,722.422704264175,722.422704264175,722.422704264175,722.422704264175,722.422704264175,722.422704264175,722.422704264175,722.422704264175,722.422704264175,722.422704264175,722.422704264175,722.422704264175,722.422704264175,722.422704264175,722.422704264175,722.422704264175,722.422704264175,722.422704264175,722.422704264175,722.422704264175,722.422704264175,722.422704264175,722.422704264175,722.422704264175,722.422704264175,722.422704264175,722.422704264175,722.422704264175,722.422704264175,722.422704264175,722.422704264175,722.422704264175,722.422704264175,722.422704264175,722.422704264175,722.422704264175,722.422704264175,722.422704264175,722.422704264175,722.422704264175,722.422704264175,722.422704264175,722.422704264175,
450.01290104963783,450.01290104963783,450.01290104963783,461.2911918044432,461.2911918044432,461.2911918044432,461.2911918044432,461.2911918044432,461.2911918044432,461.2911918044432,461.2911918044432,461.2911918044432,461.2911918044432,461.2911918044432,461.2911918044432,461.2911918044432,461.2911918044432,461.2911918044432,461.2911918044432,461.2911918044432,461.2911918044432,461.2911918044432,461.2911918044432,461.2911918044432,461.2911918044432,461.2911918044432,461.2911918044432,461.2911918044432,461.2911918044432,461.2911918044432,461.2911918044432,461.2911918044432,461.2911918044432,461.2911918044432,461.2911918044432,461.2911918044432,461.2911918044432,461.2911918044432,461.2911918044432,461.2911918044432,461.2911918044432,461.2911918044432,461.2911918044432,461.2911918044432,461.2911918044432,461.2911918044432,461.2911918044432,461.2911918044432,461.2911918044432,461.2911918044432,461.2911918044432,
343.41243425362455,655.7629156676559,655.7629156676559,658.3461751043366,673.7529454795491,670.1610708579072,670.1610708579072,670.1610708579072,670.1610708579072,670.1610708579072,670.1610708579072,670.1610708579072,670.1610708579072,670.1610708579072,670.1610708579072,670.1610708579072,670.1610708579072,670.1610708579072,670.1610708579072,670.1610708579072,667.0187070591836,667.0187070591836,667.0187070591836,663.365460626798,663.5293793498537,666.729631193268,655.1314778099915,655.1314778099915,655.1314778099915,655.1314778099915,680.1344239662227,717.7561159800908,717.7561159800908,715.2009228113156,713.78248652082,708.7657101972092,708.7657101972092,705.0283213298601,707.9253687921778,707.9253687921778,707.9253687921778,701.4692757221575,701.4692757221575,700.7653867401191,700.7653867401191,700.7653867401191,698.4558871003705,698.4558871003705,698.4558871003705,698.4558871003705,698.4558871003705,
538.4523604223909,538.4523604223909,641.4876411340144,641.4876411340144,641.4876411340144,641.4876411340144,641.4876411340144,641.4876411340144,641.4876411340144,641.4876411340144,641.4876411340144,641.4876411340144,641.4876411340144,641.4876411340144,641.4876411340144,641.4876411340144,641.4876411340144,641.4876411340144,641.4876411340144,641.4876411340144,641.4876411340144,641.4876411340144,641.4876411340144,647.2190621547514,647.2190621547514,644.4189579794331,644.4189579794331,644.4189579794331,644.4189579794331,644.4189579794331,641.6460724473123,641.6460724473123,641.6460724473123,639.5986195294771,639.5986195294771,639.5986195294771,639.5986195294771,639.5986195294771,639.5986195294771,646.0238401347925,646.0238401347925,646.0238401347925,648.6287470275953,648.6287470275953,648.6287470275953,648.6287470275953,649.1839428812856,649.1839428812856,649.1839428812856,649.1839428812856,646.5317918376924,
715.3086435627321,715.3086435627321,715.3086435627321,822.3263110862755,822.3263110862755,822.3263110862755,822.3263110862755,822.3263110862755,822.3263110862755,822.3263110862755,822.3263110862755,822.3263110862755,822.3263110862755,822.3263110862755,822.3263110862755,822.3263110862755,822.3263110862755,822.3263110862755,822.3263110862755,822.3263110862755,822.3263110862755,822.3263110862755,822.3263110862755,806.3869676268594,806.3869676268594,841.4053672843202,841.4053672843202,834.295605651076,834.295605651076,834.295605651076,852.1198624606751,849.6448706099779,849.6448706099779,833.2667020980718,833.2667020980718,833.2667020980718,833.2667020980718,833.2667020980718,833.2667020980718,833.2667020980718,833.2667020980718,820.6594218672611,863.1809495836536,895.6811473102796,895.6811473102796,895.6811473102796,890.131812960555,890.131812960555,890.131812960555,890.131812960555,890.131812960555,
449.036548871272,449.036548871272,449.036548871272,485.82311859781083,467.28789533239893,495.9036845875058,529.94249926313,568.9919865027671,621.282790128404,619.9372608950345,619.9372608950345,625.8784466162381,628.274796872893,628.2983343213538,628.2983343213538,630.465614640087,626.7054813207399,624.4107235274255,624.4107235274255,644.8619450313425,644.8619450313425,644.8619450313425,645.4370019557625,645.4370019557625,647.6168147135237,647.6168147135237,647.6168147135237,647.5373834706359,630.871046071982,639.0812819030642,639.0812819030642,643.0697973694852,648.8190430342162,648.8190430342162,648.8190430342162,648.8190430342162,649.5513870813523,649.5513870813523,648.1595475923158,648.1595475923158,651.6152502501947,651.6152502501947,650.3413995738282,650.3413995738282,645.3364844967589,650.3079696245024,650.3079696245024,648.8756667003253,648.8756667003253,648.8756667003253,648.8756667003253,
484.1822430081926,484.1822430081926,553.8252022515694,553.8252022515694,553.8252022515694,551.2685542133424,548.1995872995795,579.076875154596,630.9246746898071,633.9092410221986,633.9092410221986,631.888372980103,630.503029948802,629.7419542094281,629.7419542094281,627.8513959434978,623.9891000898796,623.0039079593603,623.0039079593603,626.0144848603657,626.0144848603657,640.1009378690404,632.3831858044038,632.3831858044038,627.6369190892192,627.6369190892192,627.6369190892192,634.7968778175871,627.578661189097,628.6345968188714,628.6345968188714,627.614113922186,627.8869645713849,627.8869645713849,627.8869645713849,627.8869645713849,629.5186414875529,629.5186414875529,628.546464150579,628.546464150579,627.3095962337985,627.3095962337985,625.0345960837084,625.0345960837084,625.6411562455326,623.4274985556617,623.4274985556617,622.7262632671402,622.7262632671402,621.6791275977918,621.6791275977918,
296.58245995937716,296.58245995937716,296.58245995937716,281.5429888053591,281.5429888053591,281.5429888053591,281.5429888053591,281.5429888053591,281.5429888053591,281.5429888053591,281.5429888053591,281.5429888053591,281.5429888053591,281.5429888053591,281.5429888053591,281.5429888053591,281.5429888053591,281.5429888053591,281.5429888053591,281.5429888053591,281.5429888053591,281.5429888053591,281.5429888053591,281.5429888053591,281.5429888053591,281.5429888053591,281.5429888053591,281.5429888053591,281.5429888053591,281.5429888053591,281.5429888053591,281.5429888053591,281.5429888053591,281.5429888053591,281.5429888053591,281.5429888053591,281.5429888053591,281.5429888053591,281.5429888053591,281.5429888053591,281.5429888053591,281.5429888053591,281.5429888053591,281.5429888053591,281.5429888053591,281.5429888053591,281.5429888053591,281.5429888053591,281.5429888053591,281.5429888053591,281.5429888053591,
666.286358190764,666.286358190764,692.8753528200109,725.4798576180622,725.4798576180622,725.4798576180622,725.4798576180622,725.4798576180622,725.4798576180622,725.4798576180622,725.4798576180622,725.4798576180622,725.4798576180622,725.4798576180622,725.4798576180622,725.4798576180622,725.4798576180622,725.4798576180622,725.4798576180622,725.4798576180622,725.4798576180622,725.4798576180622,725.4798576180622,746.641439203034,735.6191996434419,724.5640896428694,724.5640896428694,724.5640896428694,724.5640896428694,724.5640896428694,740.0960362393132,731.850041168695,731.850041168695,720.8543555351105,701.4101714199962,701.4101714199962,701.4101714199962,697.9487319513034,683.0334409906084,683.0334409906084,683.0334409906084,718.9407155246004,718.9407155246004,716.3185485984585,716.3185485984585,716.3185485984585,698.6281195993685,695.0541020891236,695.0541020891236,695.0541020891236,695.0541020891236,
619.5899719438116,621.6486658163439,621.6486658163439,604.0468459476936,602.4180994173026,602.4180994173026,602.4180994173026,602.4180994173026,602.4180994173026,602.4180994173026,601.3989510241814,601.3989510241814,601.3989510241814,600.2756400310885,598.764768613754,598.764768613754,598.764768613754,598.764768613754,599.5950506002009,599.5950506002009,598.9166397204103,597.079482899134,597.079482899134,638.3625478510471,638.3625478510471,638.7325977468827,638.7325977468827,638.0044371042461,638.0044371042461,638.0044371042461,640.0659403159741,640.0659403159741,640.0659403159741,638.7125935305733,637.1104707541281,637.1104707541281,637.1104707541281,638.6263490918028,638.6263490918028,637.4142283995399,637.4142283995399,636.4656040003432,635.4411694145969,635.7796920521903,635.7796920521903,635.7796920521903,640.7244787992732,639.7503008335498,638.4168201785726,636.7980726846573,636.7980726846573,
407.18170936873435,407.18170936873435,400.8819821797478,665.5117650407583,665.5117650407583,665.5117650407583,665.5117650407583,665.5117650407583,665.5117650407583,665.5117650407583,665.5117650407583,665.5117650407583,665.5117650407583,665.5117650407583,665.5117650407583,665.5117650407583,665.5117650407583,665.5117650407583,665.5117650407583,665.5117650407583,657.5486566638234,657.5486566638234,657.5486566638234,662.372163848435,662.372163848435,662.2508646691992,662.2508646691992,662.2508646691992,662.2508646691992,662.2508646691992,647.8960892962691,647.8960892962691,647.8960892962691,638.1049051948041,638.1049051948041,638.1049051948041,638.1049051948041,635.3414663754476,635.3414663754476,630.2338379333423,630.2338379333423,625.9606521595639,625.9606521595639,627.5532432046639,622.2143289787215,622.2143289787215,613.482439883212,613.482439883212,614.7361932582035,614.7361932582035,614.7361932582035,
647.8301903705596,647.8301903705596,647.8301903705596,566.1909843588387,566.1909843588387,566.1909843588387,566.1909843588387,566.1909843588387,566.1909843588387,566.1909843588387,566.1909843588387,566.1909843588387,566.1909843588387,566.1909843588387,566.1909843588387,566.1909843588387,566.1909843588387,566.1909843588387,566.1909843588387,566.1909843588387,566.1909843588387,566.1909843588387,566.1909843588387,566.1909843588387,566.1909843588387,564.2413023279555,564.2413023279555,564.2413023279555,564.2413023279555,564.2413023279555,565.9717896385532,565.9717896385532,565.9717896385532,567.3188991504984,567.3188991504984,567.3188991504984,567.3188991504984,567.3188991504984,567.3188991504984,567.3188991504984,567.3188991504984,549.8746715495856,549.8746715495856,549.8746715495856,549.8746715495856,549.8746715495856,533.9347007882915,533.9347007882915,533.9347007882915,533.9347007882915,533.9347007882915,
707.6912697874218,707.6912697874218,707.6912697874218,582.6128859644068,582.6128859644068,582.6128859644068,582.6128859644068,582.6128859644068,582.6128859644068,582.6128859644068,582.6128859644068,582.6128859644068,582.6128859644068,582.6128859644068,582.6128859644068,582.6128859644068,582.6128859644068,582.6128859644068,582.6128859644068,582.6128859644068,593.9138956237847,593.9138956237847,593.9138956237847,581.0973065762264,581.0973065762264,612.2917768515268,612.2917768515268,612.2917768515268,612.2917768515268,612.2917768515268,638.8019658446204,637.8730892915361,637.8730892915361,635.2615535189504,635.2615535189504,635.2615535189504,635.2615535189504,635.2615535189504,635.2615535189504,624.6594254867706,624.6594254867706,624.6594254867706,624.6594254867706,624.6594254867706,624.6594254867706,624.6594254867706,614.5021457218634,614.5021457218634,614.5021457218634,614.5021457218634,614.5021457218634,
720.206922426542,720.206922426542,720.206922426542,566.4070602444295,603.9867925576234,603.9867925576234,603.9867925576234,603.9867925576234,603.9867925576234,603.9867925576234,603.9867925576234,603.9867925576234,603.9867925576234,603.9867925576234,603.9867925576234,603.9867925576234,603.9867925576234,603.9867925576234,603.9867925576234,603.9867925576234,596.113421791702,596.113421791702,596.113421791702,590.642997566815,590.642997566815,569.3241324614918,569.3241324614918,563.227900986091,563.227900986091,563.227900986091,551.5690253110118,551.5690253110118,551.5690253110118,538.8002959264866,538.8002959264866,538.8002959264866,538.8002959264866,531.7132419452416,531.7132419452416,531.7132419452416,531.7132419452416,531.7132419452416,533.1677371122862,533.1677371122862,527.5849925748873,527.5849925748873,521.1880920491607,521.1880920491607,521.1880920491607,521.1880920491607,521.1880920491607,
656.9603404231407,656.9603404231407,656.9603404231407,631.8188175274761,631.8188175274761,631.8188175274761,631.8188175274761,631.8188175274761,631.8188175274761,631.8188175274761,631.8188175274761,631.8188175274761,631.8188175274761,631.8188175274761,631.8188175274761,631.8188175274761,631.8188175274761,631.8188175274761,631.8188175274761,631.8188175274761,631.8188175274761,631.8188175274761,631.8188175274761,631.8188175274761,631.8188175274761,631.8188175274761,631.8188175274761,631.8188175274761,631.8188175274761,631.8188175274761,631.8188175274761,631.8188175274761,631.8188175274761,631.8188175274761,631.8188175274761,631.8188175274761,631.8188175274761,631.8188175274761,631.8188175274761,631.8188175274761,631.8188175274761,631.8188175274761,631.8188175274761,631.8188175274761,631.8188175274761,631.8188175274761,631.8188175274761,631.8188175274761,631.8188175274761,631.8188175274761,631.8188175274761,
347.3374279988969,347.3374279988969,347.3374279988969,347.3374279988969,347.3374279988969,347.3374279988969,347.3374279988969,347.3374279988969,347.3374279988969,347.3374279988969,347.3374279988969,347.3374279988969,347.3374279988969,347.3374279988969,347.3374279988969,347.3374279988969,347.3374279988969,347.3374279988969,347.3374279988969,347.3374279988969,347.3374279988969,347.3374279988969,347.3374279988969,347.3374279988969,347.3374279988969,347.3374279988969,347.3374279988969,347.3374279988969,347.3374279988969,347.3374279988969,347.3374279988969,347.3374279988969,347.3374279988969,347.3374279988969,347.3374279988969,347.3374279988969,347.3374279988969,347.3374279988969,347.3374279988969,347.3374279988969,347.3374279988969,347.3374279988969,347.3374279988969,347.3374279988969,347.3374279988969,347.3374279988969,347.3374279988969,347.3374279988969,347.3374279988969,347.3374279988969,347.3374279988969,
515.7118489147899,515.7118489147899,515.7118489147899,525.619951422445,525.619951422445,525.619951422445,525.619951422445,525.619951422445,525.619951422445,525.619951422445,525.619951422445,525.619951422445,525.619951422445,525.619951422445,525.619951422445,525.619951422445,525.619951422445,525.619951422445,525.619951422445,525.619951422445,525.619951422445,525.619951422445,525.619951422445,525.619951422445,525.619951422445,525.619951422445,525.619951422445,525.619951422445,525.619951422445,525.619951422445,525.619951422445,525.619951422445,525.619951422445,525.619951422445,525.619951422445,525.619951422445,525.619951422445,525.619951422445,525.619951422445,530.5531946069991,530.5531946069991,530.5531946069991,530.5531946069991,530.5531946069991,530.5531946069991,530.5531946069991,530.5531946069991,530.5531946069991,530.5531946069991,530.5531946069991,530.5531946069991,
554.0936142325892,554.0936142325892,554.0936142325892,554.0936142325892,554.0936142325892,554.0936142325892,554.0936142325892,554.0936142325892,554.0936142325892,554.0936142325892,554.0936142325892,554.0936142325892,554.0936142325892,554.0936142325892,554.0936142325892,554.0936142325892,554.0936142325892,554.0936142325892,554.0936142325892,554.0936142325892,554.0936142325892,554.0936142325892,554.0936142325892,554.0936142325892,554.0936142325892,554.0936142325892,554.0936142325892,554.0936142325892,554.0936142325892,554.0936142325892,554.0936142325892,554.0936142325892,554.0936142325892,554.0936142325892,554.0936142325892,554.0936142325892,554.0936142325892,554.0936142325892,554.0936142325892,554.0936142325892,554.0936142325892,554.0936142325892,554.0936142325892,554.0936142325892,554.0936142325892,554.0936142325892,554.0936142325892,554.0936142325892,554.0936142325892,554.0936142325892,554.0936142325892,
343.9510462583625,343.9510462583625,343.9510462583625,343.9510462583625,343.9510462583625,343.9510462583625,343.9510462583625,343.9510462583625,343.9510462583625,343.9510462583625,343.9510462583625,343.9510462583625,343.9510462583625,343.9510462583625,343.9510462583625,343.9510462583625,343.9510462583625,343.9510462583625,343.9510462583625,343.9510462583625,343.9510462583625,343.9510462583625,343.9510462583625,343.9510462583625,343.9510462583625,343.9510462583625,343.9510462583625,343.9510462583625,343.9510462583625,343.9510462583625,343.9510462583625,343.9510462583625,343.9510462583625,343.9510462583625,343.9510462583625,343.9510462583625,343.9510462583625,343.9510462583625,343.9510462583625,343.9510462583625,343.9510462583625,343.9510462583625,343.9510462583625,343.9510462583625,343.9510462583625,343.9510462583625,343.9510462583625,343.9510462583625,343.9510462583625,343.9510462583625,343.9510462583625,
424.7939238946077,424.7939238946077,424.7939238946077,424.7939238946077,424.7939238946077,424.7939238946077,424.7939238946077,424.7939238946077,424.7939238946077,424.7939238946077,424.7939238946077,424.7939238946077,424.7939238946077,424.7939238946077,424.7939238946077,424.7939238946077,424.7939238946077,424.7939238946077,424.7939238946077,424.7939238946077,424.7939238946077,424.7939238946077,424.7939238946077,424.7939238946077,424.7939238946077,424.7939238946077,424.7939238946077,424.7939238946077,424.7939238946077,424.7939238946077,424.7939238946077,424.7939238946077,424.7939238946077,424.7939238946077,424.7939238946077,424.7939238946077,424.7939238946077,424.7939238946077,424.7939238946077,424.7939238946077,424.7939238946077,424.7939238946077,424.7939238946077,424.7939238946077,424.7939238946077,424.7939238946077,424.7939238946077,424.7939238946077,424.7939238946077,424.7939238946077,424.7939238946077,
